0; Соломон; Кириллов; Юрьевич; 29; 168; 51; Москва; Санкт-Петербург
8596; Марк; Кондратьев; Михайлович; 66; 188; 42; Москва; Москва
8597; Регина; Самойлов; Михайлович; 32; 152; 73; Москва; Москва
8598; Арий; Якушев; Юрьевич; 43; 170; 50; Москва; Санкт-Петербург
8599; Анфия; Кабанов; Михайлович; 44; 155; 57; Санкт-Петербург; Москва
8600; Харлампий; Тетерин; Михайлович; 25; 172; 60; Санкт-Петербург; Санкт-Петербург
8601; Авдей; Силин; Юрьевич; 28; 193; 87; Санкт-Петербург; Санкт-Петербург
8602; Радмила; Фокин; Михайлович; 19; 185; 51; Санкт-Петербург; Санкт-Петербург
8603; Рафаила; Коновалов; Юрьевич; 56; 150; 45; Москва; Санкт-Петербург
8604; Иосиф; Богданов; Михайлович; 47; 195; 41; Санкт-Петербург; Санкт-Петербург
8605; Маркеллина; Трофимов; Юрьевич; 52; 183; 49; Санкт-Петербург; Санкт-Петербург
8606; Лукиана; Брагин; Юрьевич; 37; 170; 42; Москва; Москва
8607; Андрона; Савельев; Юрьевич; 59; 196; 65; Санкт-Петербург; Москва
8608; Голиндуха; Логинов; Михайлович; 28; 186; 40; Москва; Санкт-Петербург
8609; Никандр; Панов; Юрьевич; 51; 169; 59; Москва; Санкт-Петербург
8610; Климент; Комиссаров; Юрьевич; 33; 176; 77; Москва; Санкт-Петербург
8611; Ленина; Фёдоров; Михайлович; 51; 186; 43; Москва; Москва
8612; Калиса; Медведев; Михайлович; 52; 179; 57; Москва; Москва
8613; Яна; Калинин; Михайлович; 64; 167; 75; Москва; Санкт-Петербург
8614; Ерофей; Шашков; Юрьевич; 43; 171; 65; Москва; Санкт-Петербург
8615; Руслана; Антонов; Юрьевич; 63; 171; 70; Санкт-Петербург; Санкт-Петербург
8616; Довмонт; Быков; Юрьевич; 37; 156; 57; Москва; Москва
8617; Феония; Вишняков; Юрьевич; 46; 189; 53; Санкт-Петербург; Санкт-Петербург
8618; Тристан; Цветков; Михайлович; 46; 171; 82; Москва; Санкт-Петербург
8619; Ярослава; Герасимов; Михайлович; 52; 177; 46; Москва; Москва
8620; Егор; Виноградов; Юрьевич; 37; 150; 86; Москва; Москва
8621; Фервуфа; Дорофеев; Михайлович; 57; 152; 80; Санкт-Петербург; Санкт-Петербург
8622; Гонората; Капустин; Михайлович; 48; 190; 75; Санкт-Петербург; Москва
8623; Самона; Брагин; Юрьевич; 56; 158; 78; Москва; Санкт-Петербург
8624; Ирма; Абрамов; Юрьевич; 63; 173; 43; Москва; Санкт-Петербург
8625; Перегрина; Гуляев; Михайлович; 39; 188; 79; Санкт-Петербург; Москва
8626; Бронислав; Тихонов; Михайлович; 35; 152; 64; Санкт-Петербург; Москва
8627; Митрофаний; Овчинников; Юрьевич; 18; 175; 49; Санкт-Петербург; Санкт-Петербург
8628; Сюзанна; Большаков; Михайлович; 19; 159; 54; Санкт-Петербург; Санкт-Петербург
8629; Ева; Денисов; Михайлович; 66; 160; 63; Санкт-Петербург; Санкт-Петербург
8630; Акулина; Абрамов; Юрьевич; 62; 172; 66; Санкт-Петербург; Санкт-Петербург
8631; Агарь; Рогов; Михайлович; 47; 163; 48; Москва; Москва
8632; Фридерика; Устинов; Михайлович; 68; 163; 45; Москва; Санкт-Петербург
8633; Олдама; Попов; Михайлович; 54; 159; 55; Санкт-Петербург; Санкт-Петербург
8634; Селиван; Сергеев; Юрьевич; 64; 199; 63; Москва; Москва
8635; Клавдия; Громов; Михайлович; 65; 196; 56; Москва; Москва
8636; Сильвия; Пономарёв; Михайлович; 67; 159; 53; Санкт-Петербург; Санкт-Петербург
8637; Якуб; Волков; Михайлович; 35; 179; 40; Москва; Санкт-Петербург
8638; Урбана; Антонов; Юрьевич; 42; 198; 52; Санкт-Петербург; Москва
8639; Злата; Михайлов; Михайлович; 19; 164; 67; Москва; Санкт-Петербург
8640; Ольга; Тихонов; Юрьевич; 51; 188; 56; Москва; Москва
8641; Леокадия; Кошелев; Михайлович; 60; 189; 40; Санкт-Петербург; Санкт-Петербург
8642; Антонида; Кондратьев; Юрьевич; 52; 164; 68; Москва; Санкт-Петербург
8643; Слава; Большаков; Михайлович; 66; 184; 82; Москва; Санкт-Петербург
8644; Адриана; Бобров; Михайлович; 28; 182; 51; Санкт-Петербург; Санкт-Петербург
8645; Гортензия; Ефремов; Михайлович; 64; 165; 40; Москва; Москва
8646; Мефодий; Зыков; Юрьевич; 65; 159; 60; Санкт-Петербург; Москва
8647; Ревмира; Веселов; Юрьевич; 49; 165; 62; Санкт-Петербург; Москва
8648; Прокопий; Никонов; Михайлович; 54; 186; 60; Санкт-Петербург; Москва
8649; Гликерия; Яковлев; Юрьевич; 52; 154; 84; Санкт-Петербург; Москва
8650; Онисифор; Князев; Юрьевич; 20; 158; 60; Москва; Москва
8651; Мариана; Рожков; Юрьевич; 51; 171; 63; Москва; Москва
8652; Глафира; Фомичёв; Юрьевич; 51; 164; 81; Санкт-Петербург; Санкт-Петербург
8653; Кир; Жданов; Михайлович; 44; 192; 62; Санкт-Петербург; Санкт-Петербург
8654; Анжелика; Петров; Михайлович; 31; 193; 68; Санкт-Петербург; Санкт-Петербург
8655; Назарий; Панфилов; Юрьевич; 64; 171; 70; Санкт-Петербург; Санкт-Петербург
8656; Эдит; Лукин; Михайлович; 33; 193; 71; Москва; Санкт-Петербург
8657; Амвросий; Крылов; Михайлович; 27; 171; 71; Санкт-Петербург; Санкт-Петербург
8658; Муза; Голубев; Юрьевич; 19; 187; 85; Санкт-Петербург; Москва
8659; Савватия; Тарасов; Юрьевич; 50; 174; 74; Санкт-Петербург; Санкт-Петербург
8660; Вита; Ильин; Юрьевич; 61; 161; 85; Санкт-Петербург; Санкт-Петербург
8661; Марфа; Вишняков; Юрьевич; 45; 194; 78; Санкт-Петербург; Санкт-Петербург
8662; Пульхерия; Попов; Михайлович; 29; 162; 65; Москва; Санкт-Петербург
8663; Авраам; Рожков; Михайлович; 21; 170; 52; Москва; Москва
8664; Радован; Казаков; Юрьевич; 38; 161; 56; Москва; Санкт-Петербург
8665; Моика; Осипов; Михайлович; 46; 174; 46; Санкт-Петербург; Москва
8666; Родион; Блинов; Юрьевич; 39; 161; 46; Санкт-Петербург; Москва
8667; Кетевань; Воробьёв; Михайлович; 52; 159; 54; Москва; Москва
